,Rating_id,Rating,Movie_id,title,Username,Critique,Date
916,917,7.5,15256,200 Cigarettes,decobpg,"Removal of Drainage Device from Periph Nrv, Open Approach",2012-04-23
917,918,1.9,8224,8MM,mfevierph,"Revise of Infusion Pump in Trunk Subcu/Fascia, Perc Approach",2014-03-06
918,919,3.6,8913,Pet Sematary,aoatleypi,"Restrict L Ant Tib Art w Intralum Dev, Perc Endo",2010-10-15
919,920,8.8,10906,Pet Sematary II,afernpj,Beam Radiation of Hemibody using Electrons,2005-07-28
920,921,9.9,25748,Children of the Corn II: The Final Sacrifice,tforlongpk,"Destruction of Acoustic Nerve, Open Approach",2010-11-09
921,922,4.8,10671,Airport,scromerpl,"Reposition Ileum, Open Approach",2016-05-01
922,923,2.7,27932,Airport 1975,sbowspm,"Bypass R Hypogast Vein to Low Vein w Autol Sub, Perc Endo",2001-01-20
923,924,6.7,7227,Airport '77,vcostellopn,"Reposition Left Radius with Intramed Fix, Perc Endo Approach",2013-06-23
924,925,9.6,5919,The Towering Inferno,bsievewrightpo,"Drainage of Lum Jt with Drain Dev, Perc Endo Approach",2007-12-20
925,926,9.2,10803,Logan's Run,gringspp,"Replace L Knee Jt, Femoral w Synth Sub, Cement, Open",2003-09-15
926,927,5.7,871,Planet of the Apes,baingelpq,"Repair Right Mastoid Sinus, Percutaneous Endoscopic Approach",2019-05-15
927,928,5.1,1685,Beneath the Planet of the Apes,jkarranpr,"Alteration of Neck, Percutaneous Approach",2001-10-16
928,929,1.8,1705,Battle for the Planet of the Apes,pginnaneps,"Excision of Sciatic Nerve, Open Approach, Diagnostic",2004-02-08
929,930,4.0,1688,Conquest of the Planet of the Apes,dgetchpt,"Restrict of Lingula Bronc with Intralum Dev, Perc Approach",2005-01-06
930,931,1.4,1687,Escape from the Planet of the Apes,fbettingtonpu,"Restriction of Aortic Lymph with Intralum Dev, Perc Approach",2013-09-15
931,932,5.0,11123,Earthquake,hcorpepv,"Removal of Ext Fix from L Pelvic Bone, Extern Approach",2020-08-27
932,933,9.4,29723,The Concorde... Airport '79,ophilpinpw,"Inspection of Right Toe Phalangeal Joint, External Approach",2012-12-31
933,934,6.2,9535,Analyze This,tperellpx,"Bypass Stomach to Duodenum with Nonaut Sub, Open Approach",2005-07-19
934,935,7.4,9455,The Corruptor,tdonnepy,"Transfer Left Lower Arm and Wrist Tendon, Open Approach",2001-08-18
935,936,6.2,796,Cruel Intentions,rmccoskerpz,"Removal of Monitoring Device from Cranial Nrv, Perc Approach",2023-10-07
936,937,2.4,100,"Lock, Stock and Two Smoking Barrels",naveriesq0,"Dilate L Brach Art, Bifurc, w 3 Intralum Dev, Perc Endo",2000-11-29
937,938,2.7,30943,The Deep End of the Ocean,rattyeoq1,"Drainage of Right Popliteal Artery, Open Approach",2007-12-05
938,939,5.1,7341,The Rage: Carrie 2,wpankettmanq2,"Reposition Left Eustachian Tube, Via Opening",2017-04-10
939,940,8.8,9540,Dead Ringers,jeastlakeq3,"Inspection of Left Breast, Percutaneous Approach",2016-08-30
940,941,3.1,22345,Baby Geniuses,zdeyeq4,"Bypass R Fem Art to Poplit Art w Nonaut Sub, Open",2022-06-13
941,942,9.8,1641,Forces of Nature,lgreepq5,"Inspection of Left Finger Phalangeal Joint, Extern Approach",2012-10-30
942,943,3.2,47288,The King and I,keddisforthq6,"Excision of Right Lung, Endo, Diagn",2011-07-30
943,944,7.6,16520,The King and I,lbrislandq7,"Drainage of Right Shoulder Joint, Perc Endo Approach, Diagn",2001-11-19
944,945,2.6,16379,The Mod Squad,jcharltonq8,"Extirpation of Matter from Bilateral Breast, Open Approach",2018-07-22
945,946,3.6,603,The Matrix,aduffrieq9,Fluoroscopy of Bi Verteb Art using H Osm Contrast,2007-07-09
946,947,2.6,4951,10 Things I Hate About You,wkindeqa,"Replacement of R Brach Vein with Autol Sub, Open Approach",2008-12-29
947,948,8.1,8970,The Out-of-Towners,rwaycotqb,"Revision of Autol Sub in R Ankle Jt, Perc Approach",2020-07-18
948,949,3.2,11660,Following,volivettaqc,Planar Nucl Med Imag of Thyroid Gland using Technetium 99m,2006-10-08
949,950,2.3,9430,Go,sbouetteqd,"Excision of L Shoulder Bursa/Lig, Perc Endo Approach",2014-04-17
950,951,7.8,11355,Never Been Kissed,cshillinglawqe,"Insert Infusion Dev in R Com Carotid, Perc Endo",2014-03-15
951,952,9.6,18764,Twin Dragons,inanuccioiqf,Gait Training/Ambulat Trmt w Electrotherap Equip,2002-06-19
952,953,2.2,9465,Cookie's Fortune,jiddyqg,"Excision of Left Shoulder Tendon, Percutaneous Approach",2001-11-05
953,954,7.7,6522,Life,lfieldsqh,"Removal of Autol Sub from R Metatarsotars Jt, Perc Approach",2002-03-30
954,955,7.2,1902,Open Your Eyes,mlahiffqi,"Drainage of Anus, Percutaneous Endoscopic Approach, Diagn",2006-08-31
955,956,7.0,39964,Lost & Found,enealqj,"Transplantation of Right Ovary, Syngeneic, Open Approach",2020-07-13
956,957,9.5,1946,eXistenZ,ctringhamqk,"Drainage of Left Hand Vein with Drain Dev, Perc Approach",2015-09-12
957,958,5.7,1844,Entrapment,smcgaffeyql,"Bypass Bi Vas Deferens to L Epidid w Synth Sub, Open",2018-06-18
958,959,8.3,6552,Idle Hands,ibertelmotqm,"Removal of Drainage Device from R Shoulder Jt, Perc Approach",2004-04-22
959,960,1.0,3309,Mildred Pierce,kreemeqn,"Removal of Infusion Device from Urethra, Via Opening",2013-12-10
960,961,2.2,18462,Night of the Comet,sbathoqo,"Replacement of Nasopharynx with Autol Sub, Via Opening",2022-12-13
961,962,7.5,8592,Dick Tracy,dtompsettqp,"Release Left Sacroiliac Joint, External Approach",2017-09-13
962,963,6.1,564,The Mummy,ngiovanniniqq,"Removal of Ext Fix from L Carpal Jt, Open Approach",2011-06-26
963,964,5.8,13852,The Castle,kwiddqr,"Supplement Right Lacrimal Duct with Autol Sub, Perc Approach",2008-08-25
964,965,6.6,4927,Edge of Seventeen,tbeynqs,"Revision of Autol Sub in R Fibula, Perc Endo Approach",2010-08-14
965,966,3.2,1893,Star Wars: Episode I - The Phantom Menace,bdreghornqt,"Reposition Sacral Plexus, Open Approach",2009-05-07
966,967,5.3,1924,Superman,mcurtoysqu,"Occlusion L Inqnl Lymph w Extralum Dev, Perc Endo",2011-02-18
967,968,9.6,8536,Superman II,rfanthomeqv,LDR Brachytherapy of Parathyroid Glands using Iodine 125,2003-11-07
968,969,3.2,9531,Superman III,bgarciqw,"Repair Left Upper Leg Muscle, Open Approach",2006-10-18
969,970,2.8,11411,Superman IV: The Quest for Peace,ebooiqx,"Removal of Drain Dev from R Sacroiliac Jt, Open Approach",2014-11-06
970,971,8.4,138,Dracula,rskeelesqy,"Replacement of R Shoulder Jt with Autol Sub, Open Approach",2003-11-16
971,972,2.3,3035,Frankenstein,dmunsonqz,"Drainage of R Trunk Bursa/Lig, Perc Approach, Diagn",2004-03-22
972,973,4.2,36685,The Rocky Horror Picture Show,kmattisr0,"Central Nervous System, Revision",2013-04-12
973,974,10.0,30168,It Came from Hollywood,lcovolinir1,Fluoroscopy of L Up Extrem Art using L Osm Contrast,2004-04-11
974,975,7.9,8974,The War of the Worlds,jhaxbyr2,"Excision of Chordae Tendineae, Perc Endo Approach, Diagn",2013-05-04
975,976,6.9,509,Notting Hill,pmacalindenr3,"Supplement Clitoris with Nonaut Sub, Extern Approach",2020-04-04
976,977,3.5,1090,The Thirteenth Floor,gperellr4,"Insertion of Other Device into R Elbow, Perc Approach",2015-12-29
977,978,7.7,62676,Limbo,umacgarrityr5,"Excision of Lower Back, External Approach, Diagnostic",2001-12-29
978,979,9.8,817,Austin Powers: The Spy Who Shagged Me,cbower6,"Destruction of Ampulla of Vater, Via Opening",2014-11-05
979,980,4.3,14283,The Red Violin,mcauseyr7,"Resection of Small Intestine, Perc Endo Approach",2000-06-19
980,981,6.8,37135,Tarzan,wwelfordr8,"Destruction of Right Knee Joint, Open Approach",2009-06-29
981,982,7.1,2275,The General's Daughter,atironer9,LDR Brachytherapy of Spleen using Oth Isotope,2006-02-12
982,983,1.7,24137,An Ideal Husband,toutrightra,"Repair Cisterna Chyli, Open Approach",2012-08-11
983,984,7.1,104,Run Lola Run,dstubbleyrb,"Insert Infusion Dev in L Shoulder Jt, Perc Endo",2001-02-19
984,985,4.2,9032,Big Daddy,mcosfordrc,"Supplement Inferior Vena Cava with Autol Sub, Perc Approach",2014-05-03
985,986,6.7,9421,The Dinner Game,phenmarshrd,"Excision of Left Sternoclavicular Joint, Open Approach",2008-03-05
986,987,8.5,6488,Arachnophobia,bbyersre,"Dilate L Post Tib Art, Bifurc, w 3 Drug-elut, Perc",2000-01-15
987,988,3.2,8487,Wild Wild West,imartinirf,"Drainage of Right Inguinal Region, Open Approach",2013-08-07
988,989,8.6,2105,American Pie,lperrynrg,"Revision of Synth Sub in Cereb Vent, Perc Endo Approach",2017-01-21
989,990,4.5,10208,Muppets from Space,mtysonrh,"Destruction of Right Vocal Cord, Perc Endo Approach",2023-08-14
990,991,7.1,2667,The Blair Witch Project,evalentari,"Removal of Spacer from Right Hip Joint, Perc Approach",2021-05-28
991,992,8.7,345,Eyes Wide Shut,cturfinrj,"Insertion of Endotracheal Airway into Trachea, Endo",2015-05-08
992,993,5.8,9825,Lake Placid,gcradduckrk,"Extirpation of Matter from Pineal Body, Perc Endo Approach",2014-08-06
993,994,1.9,16158,The Wood,mhalfacreerl,"Release Left Upper Femur, Percutaneous Endoscopic Approach",2019-02-14
994,995,6.8,620,Ghostbusters,hhanlinrm,"Revise Synth Sub in Low Extrem Subcu/Fascia, Extern",2008-01-11
995,996,5.8,2978,Ghostbusters II,mbosdetrn,"Dilation of Up Art, Bifurc, with 4 Drug-elut, Perc Approach",2022-07-11
996,997,9.0,10490,Drop Dead Gorgeous,aveallro,"Revision of Int Fix in R Metacarpocarp Jt, Extern Approach",2017-10-23
997,998,4.1,11618,The Haunting,jbrakewellrp,"Dilate R Hand Art, Bifurc, w Drug-elut Intra, Perc Endo",2011-07-09
998,999,4.3,1812,Trick,adiscomberq,"Occlusion R Less Saphenous w Extralum Dev, Perc",2000-06-28
999,1000,9.0,8914,Deep Blue Sea,beastabrookrr,"Drainage of Left Retinal Vessel, Percutaneous Approach",2020-10-18
1000,1001,7.7,22796,Simon Birch,emckiddinm4,,2016-01-01
1001,1002,9.8,22256,Without Limits,gjuppem5,,2016-01-15
1002,1003,4.3,12626,Broadcast News,kfrackiewiczm6,,2016-01-29
1003,1004,6.8,3525,Working Girl,lneaglem7,,2016-02-12
1004,1005,7.1,2321,Married to the Mob,gjirakm8,,2016-02-26
1005,1006,1.7,48311,Parasite,mdaoutm9,,2016-03-11
1006,1007,7.1,11933,Nothing but Trouble,mtollerfieldma,,2016-03-25
1007,1008,4.2,881,A Few Good Men,dwenderottmb,,2016-04-08
1008,1009,6.7,4478,Indecent Proposal,mbalchmc,,2016-04-22
1009,1010,8.5,2109,Rush Hour,fhaconmd,,2016-05-06
1010,1011,3.2,24746,Six-String Samurai,dsaffrinme,,2016-05-20
1011,1012,8.6,8195,Ronin,fcalleymf,,2016-06-03
1012,1013,4.5,9877,Urban Legend,tdovermannmg,,2016-06-17
1013,1014,7.1,24016,The Sheltering Sky,yoldknowmh,,2016-07-01
1014,1015,8.7,1091,The Thing,imarunchakmi,,2016-07-15
1015,1016,5.8,10403,The Player,mkryzhovmj,,2016-07-29
1016,1017,1.9,11337,Stardust Memories,mhalloranmk,,2016-08-12
1017,1018,6.8,162,Edward Scissorhands,rmeeronml,,2016-08-26
1018,1019,5.8,8916,Antz,abarcamm,,2016-09-09
1019,1020,9.0,9429,A Night at the Roxbury,amariottemn,,2016-09-23
1020,1021,4.1,12159,What Dreams May Come,abarnicottmo,,2016-10-07
1021,1022,4.3,27791,Strangeland,tarkillmp,,2016-10-21
1022,1023,9.0,10156,History of the World: Part I,mselwaymq,,2016-11-04
1023,1024,6.7,10377,My Cousin Vinny,sklaffmr,,2016-11-18
1024,1025,9.6,4437,2010,pcorssenms,,2016-12-02
1025,1026,9.2,1955,The Elephant Man,drubinovitchmt,,2016-12-16
1026,1027,5.7,11932,Bride of Chucky,ctunesimu,,2016-12-30
1027,1028,5.1,6435,Practical Magic,bkenenmv,,2017-01-13
1028,1029,1.8,10683,Happiness,edillewaymw,,2017-01-27
1029,1030,4.0,9425,Soldier,asolan0,,2017-02-10
1030,1031,1.4,637,Life Is Beautiful,nscryne1,,2017-02-24
1031,1032,5.0,20701,Tales from the Darkside: The Movie,eainscow2,,2017-03-10
1032,1033,9.4,73,American History X,ckinder3,,2017-03-24
1033,1034,6.2,46889,Living Out Loud,owolfenden4,,2017-04-07
1034,1035,7.4,3033,Gods and Monsters,glammerding5,,2017-04-21
1035,1036,6.2,9882,The Siege,ccastagnier6,,2017-05-05
1036,1037,2.4,10663,The Waterboy,iburriss7,,2017-05-19
1037,1038,2.7,4518,Elizabeth,rfiloniere8,,2017-06-02
1038,1039,5.1,3600,I Still Know What You Did Last Summer,dbrocklesby9,,2017-06-16
1039,1040,8.8,297,Meet Joe Black,rsollama,,2017-06-30
1040,1041,3.1,11893,Runaway Train,ngallacherb,,2017-07-14
1041,1042,9.8,14924,Sid & Nancy,hbesnardc,,2017-07-28
1042,1043,3.2,9798,Enemy of the State,emeriottd,,2017-08-11
1043,1044,7.6,14444,The Rugrats Movie,ttayee,,2017-08-25
1044,1045,2.6,9487,A Bug's Life,bguppyf,,2017-09-08
1045,1046,3.6,666,Central Station,kcottierg,,2017-09-22
1046,1047,2.6,692,Pink Flamingos,jbeynh,,2017-10-06
1047,1048,8.1,39256,Godzilla 1985,gpaffetti,,2017-10-20
1048,1049,3.2,244,King Kong,bdewsnapj,,2017-11-03
1049,1050,9.5,10730,King Kong,awicksonk,,2017-11-17
1050,1051,1.1,31947,King Kong Lives,hlecordierl,,2017-12-01
1051,1052,3.6,8130,Desperately Seeking Susan,olavallm,,2017-12-15
1052,1053,9.3,9749,Fletch,mswadenn,,2017-12-29
1053,1054,9.1,14628,Fletch Lives,acolombiero,,2018-01-12
1054,1055,1.4,9626,Red Sonja,tdochertyp,"Replacement of Nasopharynx with Autol Sub, Via Opening",2018-01-26
1055,1056,6.4,10466,The Money Pit,epimmockeq,"Release Left Sacroiliac Joint, External Approach",2018-02-09
1056,1057,8.8,707,A View to a Kill,vtookerr,"Removal of Ext Fix from L Carpal Jt, Open Approach",2018-02-23
1057,1058,4.2,9336,Police Academy,khearnes,"Supplement Right Lacrimal Duct with Autol Sub, Perc Approach",2018-03-09
1058,1059,4.0,9447,Babe: Pig in the City,jbeynh,"Revision of Autol Sub in R Fibula, Perc Endo Approach",2018-03-23
1059,1060,8.8,12257,Home Fries,gpaffetti,"Reposition Sacral Plexus, Open Approach",2018-04-06
1060,1061,4.4,37536,Ringmaster,bdewsnapj,"Occlusion L Inqnl Lymph w Extralum Dev, Perc Endo",2018-04-20
1061,1062,5.8,10029,Very Bad Things,awicksonk,LDR Brachytherapy of Parathyroid Glands using Iodine 125,2018-05-04
1062,1063,8.1,11252,Psycho,hlecordierl,"Repair Left Upper Leg Muscle, Open Approach",2018-05-18
1063,1064,6.5,200,Star Trek: Insurrection,olavallm,"Removal of Drain Dev from R Sacroiliac Jt, Open Approach",2018-06-01
1064,1065,1.4,9837,The Prince of Egypt,mswadenn,"Replacement of R Shoulder Jt with Autol Sub, Open Approach",2018-06-15
1065,1066,9.1,11545,Rushmore,acolombiero,"Drainage of R Trunk Bursa/Lig, Perc Approach, Diagn",2018-06-29
1066,1067,6.3,1934,Shakespeare in Love,tdochertyp,"Central Nervous System, Revision",2018-07-13
1067,1068,4.4,13764,Santa Claus: The Movie,epimmockeq,Fluoroscopy of L Up Extrem Art using L Osm Contrast,2018-07-27
1068,1069,2.5,1369,Rambo: First Blood Part II,vtookerr,"Excision of Chordae Tendineae, Perc Endo Approach, Diagn",2018-08-10
1069,1070,3.4,1368,First Blood,khearnes,"Supplement Clitoris with Nonaut Sub, Extern Approach",2018-08-24
1070,1071,1.1,1370,Rambo III,jgrzegorczykt,"Insertion of Other Device into R Elbow, Perc Approach",2018-09-07
1071,1072,9.3,10303,The Jewel of the Nile,epimmockeq,,2018-09-21
1072,1073,6.7,9326,Romancing the Stone,vtookerr,,2018-10-05
1073,1074,1.2,11285,Cocoon: The Return,khearnes,,2018-10-19
1074,1075,4.6,1367,Rocky II,jgrzegorczykt,,2018-11-02
1075,1076,6.9,1371,Rocky III,jgrzegorczykt,,2018-11-16
1076,1077,7.9,1374,Rocky IV,emckiddinm4,,2018-11-30
1077,1078,9.3,1375,Rocky V,gjuppem5,,2018-12-14
1078,1079,1.6,15196,Clue,kfrackiewiczm6,,2018-12-28
1079,1080,4.9,1885,The Karate Kid,lneaglem7,,2019-01-11
1080,1081,2.6,8856,"The Karate Kid, Part II",gjirakm8,,2019-01-25
1081,1082,9.5,5825,National Lampoon's Christmas Vacation,mdaoutm9,,2019-02-08
1082,1083,1.1,9489,You've Got Mail,mtollerfieldma,,2019-02-22
1083,1084,3.6,8741,The Thin Red Line,dwenderottmb,,2019-03-08
1084,1085,9.3,9276,The Faculty,mbalchmc,,2019-03-22
1085,1086,9.1,10312,Patch Adams,fhaconmd,,2019-04-05
1086,1087,1.4,9422,A Civil Action,dsaffrinme,,2019-04-19
1087,1088,6.4,10368,Tea with Mussolini,fcalleymf,,2019-05-03
1088,1089,8.8,31662,Affliction,tdovermannmg,,2019-05-17
1089,1090,4.2,825,Playing by Heart,yoldknowmh,,2019-05-31
1090,1091,4.0,9423,Virus,imarunchakmi,,2019-06-14
1091,1092,8.8,6620,Sabrina,mkryzhovmj,,2019-06-28
1092,1093,4.4,804,Roman Holiday,mhalloranmk,,2019-07-12
1093,1094,5.8,630,The Wizard of Oz,rmeeronml,,2019-07-26
1094,1095,8.1,770,Gone with the Wind,abarcamm,,2019-08-09
1095,1096,6.5,599,Sunset Boulevard,amariottemn,,2019-08-23
1096,1097,1.4,15,Citizen Kane,abarnicottmo,,2019-09-06
1097,1098,9.1,62,2001: A Space Odyssey,tarkillmp,,2019-09-20
1098,1099,6.3,705,All About Eve,mselwaymq,,2019-10-04
1099,1100,4.4,22490,The Women,sklaffmr,,2019-10-18
1100,1101,2.5,223,Rebecca,pcorssenms,,2019-11-01
1101,1102,3.4,303,Notorious,drubinovitchmt,,2019-11-15
1102,1103,1.1,4174,Spellbound,ctunesimu,,2019-11-29
1103,1104,9.3,381,To Catch a Thief,bkenenmv,,2019-12-13
1104,1105,6.7,1859,Ninotchka,edillewaymw,,2019-12-27
1105,1106,1.2,10907,The Adventures of Robin Hood,ecutfordmx,,2020-01-10
1106,1107,4.6,1939,Laura,abarnicottmo,,2020-01-24
1107,1108,6.9,3080,Top Hat,tarkillmp,,2020-02-07
1108,1109,7.9,1712,Giant,mselwaymq,,2020-02-21
1109,1110,9.3,220,East of Eden,sklaffmr,,2020-03-06
1110,1111,1.6,3529,The Thin Man,pcorssenms,,2020-03-20
